1.037940154893763349e+02,1.720056323517877672e+02,0.000000000000000000e+00
1.039209068254590704e+02,1.127966507525335800e+02,9.000000000000000000e+00
1.419963479723244859e+02,1.349818362144837636e+02,9.000000000000000000e+00
1.036385708653663329e+02,1.676485341147602810e+02,4.000000000000000000e+00
8.293118156869613244e+01,1.077334737279671799e+02,1.000000000000000000e+00
1.130391314532882632e+02,5.617378219186323207e+01,8.000000000000000000e+00
7.256615206000178375e+01,1.540870225531021163e+02,0.000000000000000000e+00
5.222677862921809577e+01,1.772417681487498555e+02,1.000000000000000000e+00
1.668987998179290173e+02,6.928206160014448756e+01,3.000000000000000000e+00
9.800259892364120162e+01,8.878317044434118088e+01,5.000000000000000000e+00
1.012336899114784359e+02,2.171565330494681234e+01,8.000000000000000000e+00
1.295829428348213241e+02,9.605066286903256412e+01,8.000000000000000000e+00
1.807216614956059786e+00,1.569724481468554131e+02,2.000000000000000000e+00
7.998354677699630599e+01,4.373221473557732963e+01,2.000000000000000000e+00
5.631772955959873173e+01,5.411554853925517961e+01,8.000000000000000000e+00
4.715822859482519647e+01,1.523301967012384353e+02,0.000000000000000000e+00
9.213441847667948537e+01,1.457851170084400394e+02,9.000000000000000000e+00
1.167585768614570583e+02,8.243688210441338526e+01,6.000000000000000000e+00
5.845966858579782865e+01,1.146045505409208261e+02,0.000000000000000000e+00
8.925998390848198483e+01,1.632324555019156946e+02,1.000000000000000000e+00
6.141859991236125182e+01,1.665168020496638235e+02,9.000000000000000000e+00
1.062169846152796282e+02,2.408666193466316230e+01,0.000000000000000000e+00
7.687810754224177856e+01,8.159180862288650360e+01,4.000000000000000000e+00
6.620552868868749385e+01,1.325910394223684818e+02,0.000000000000000000e+00
2.530711014737414555e+00,6.091384584971462601e+01,4.000000000000000000e+00
1.338394407683032910e+02,1.799529426288698630e+02,2.000000000000000000e+00
1.633104023879114948e+02,9.631852410408129117e+01,4.000000000000000000e+00
1.078253388234767982e+02,7.266408546791026879e+01,0.000000000000000000e+00
4.712799871011069541e+01,1.756808086337472119e+01,8.000000000000000000e+00
9.334055244366396664e+01,7.646339515933202335e+01,6.000000000000000000e+00
5.684796391898310475e+01,5.669754603052822262e+01,5.000000000000000000e+00
7.630057219465291496e+01,1.166662229934009360e+02,2.000000000000000000e+00
7.003110093198685604e+01,5.363288773996315228e+01,7.000000000000000000e+00
3.249546306307105681e+01,5.026026800392679661e+01,4.000000000000000000e+00
1.491424303110164260e+02,3.858760796025813278e+01,9.000000000000000000e+00
1.764761639166097211e+02,1.174393938269238546e+01,4.000000000000000000e+00
6.468179508402307931e+01,1.112826537277185253e+02,1.000000000000000000e+00
4.358723261919068648e+01,1.457148018756203669e+02,2.000000000000000000e+00
1.003421269419819595e+02,1.640484041242782780e+02,9.000000000000000000e+00
1.256719966851148911e+02,1.612939215292759059e+02,3.000000000000000000e+00
1.681396148257699963e+02,1.542348046894511810e+02,0.000000000000000000e+00
1.760764332372460217e+02,1.494036398339253537e+02,1.000000000000000000e+00
6.005401798337577191e+01,1.796577391430652995e+02,7.000000000000000000e+00
2.178268722858762985e+01,6.213221021515632714e+01,7.000000000000000000e+00
1.362896806022321528e+02,9.636907224215514134e+01,8.000000000000000000e+00
1.251180712630753789e+01,5.070891814795878361e+01,6.000000000000000000e+00
3.274110223937667286e+01,1.443053520715291711e+02,4.000000000000000000e+00
7.803498975078407796e+01,4.589208599448983961e+01,7.000000000000000000e+00
6.998337899637400028e+01,1.610680229639560253e+02,4.000000000000000000e+00
3.334095408279335970e+01,1.238124520632346588e+02,5.000000000000000000e+00
1.595269096705685286e+02,5.759880923970985833e+01,3.000000000000000000e+00
3.364433655279745494e+01,4.020607077150092579e+01,3.000000000000000000e+00
1.067975848900529989e+01,7.475727317788361859e+01,8.000000000000000000e+00
1.386584808180006405e+02,1.780492347713212382e+02,1.000000000000000000e+00
3.016100403384654527e+01,1.330024738183805653e+02,6.000000000000000000e+00
1.434845296033210218e+02,7.281698854872200855e+01,9.000000000000000000e+00
9.916934865909233565e+01,7.166050068089451486e+01,2.000000000000000000e+00
5.222647321591958303e+01,1.776634783054261035e+01,9.000000000000000000e+00
1.162111508385729586e+01,1.513281236038235136e+02,6.000000000000000000e+00
5.957380095452053581e+01,8.344281994525299240e+01,6.000000000000000000e+00
9.476295934422705614e+01,1.322243253933501990e+02,0.000000000000000000e+00
1.125342406253976151e+02,1.611484052790481485e+02,1.000000000000000000e+00
3.124287896018891075e+01,2.871325057752148879e+01,3.000000000000000000e+00
9.303997376478459103e+01,1.090350868824108943e+02,1.000000000000000000e+00
1.173427882991511382e+02,7.850225737468765885e+01,9.000000000000000000e+00
1.122113416907951589e+01,3.553228454636563338e+00,7.000000000000000000e+00
1.595118283367979757e+02,7.651078856465962019e+01,9.000000000000000000e+00
3.007295029009284093e+01,1.615701853446228426e+02,9.000000000000000000e+00
7.880275480142938704e+01,1.462995199496541829e+02,8.000000000000000000e+00
9.019154522011540109e+01,1.227065896582261360e+02,7.000000000000000000e+00
7.212041301971652274e+01,6.236036491434722251e+01,9.000000000000000000e+00
8.107474834747561943e+01,1.403581597267270240e+02,7.000000000000000000e+00
1.185338314236137904e+02,1.072277901761469678e+02,6.000000000000000000e+00
1.471645912894109642e+02,1.186184873531552029e+02,0.000000000000000000e+00
1.011826662522847613e+02,1.777522555690040917e+02,4.000000000000000000e+00
9.322586092849897454e+01,6.367373321021363353e+01,0.000000000000000000e+00
7.404789238740249857e+01,8.903363990032117670e+01,5.000000000000000000e+00
1.767768432901959841e+02,1.859806068864306638e+01,2.000000000000000000e+00
1.619281959289015660e+01,4.608756005268709544e+01,9.000000000000000000e+00
2.677345435725571576e+01,1.887675414950420461e+00,7.000000000000000000e+00
1.528742212934706970e+02,1.181903407377605788e+02,4.000000000000000000e+00
2.903297968434223719e+01,6.734064081675273883e+01,2.000000000000000000e+00
1.157275661877752171e+01,3.618452051802318437e+01,9.000000000000000000e+00
1.487362818376164455e+02,1.058668008443855157e+01,0.000000000000000000e+00
2.056088939228587975e+01,3.825033555556267828e+01,3.000000000000000000e+00
8.245841238931053141e+00,1.516760491323688598e+02,9.000000000000000000e+00
1.140003236590971625e+01,7.980669128768198561e+01,0.000000000000000000e+00
1.590184964527929310e+02,1.520633170041766959e+02,4.000000000000000000e+00
1.442834575957587901e+02,1.585524674215673429e+02,1.000000000000000000e+00
1.973424859420440658e+00,1.690126636651300487e+02,0.000000000000000000e+00
7.933416643482426878e+01,5.375645715374380984e+01,0.000000000000000000e+00
4.373718760431182773e+01,6.140140620998917598e+01,4.000000000000000000e+00
2.567557701617118049e-01,7.470837810411244106e+01,6.000000000000000000e+00
1.618487227828868242e+02,1.451162670777009680e+02,8.000000000000000000e+00
2.801333195680454935e+01,1.347448807522994798e+02,2.000000000000000000e+00
4.567080504358440862e+01,6.888783667627225782e+01,8.000000000000000000e+00
4.288420287230138683e+01,1.184736930805565862e+02,8.000000000000000000e+00
1.033396746324477959e+02,1.394271625309611409e+02,3.000000000000000000e+00
1.062534409073428634e+02,1.637642265453258119e+02,3.000000000000000000e+00
3.691115305210245623e+01,1.617529216150055618e+02,6.000000000000000000e+00
1.077896302487249756e+02,1.032595722388393824e+02,9.000000000000000000e+00
1.788945214807089030e+02,7.416105651646955721e+01,7.000000000000000000e+00
3.608575132981550837e+01,1.160928516674736812e+02,3.000000000000000000e+00
4.419684572648119314e+01,2.024843424547691129e+01,7.000000000000000000e+00
5.567636259350849315e+01,1.087022295124916695e+02,4.000000000000000000e+00
9.125885701769827563e+01,2.980893562849453460e+01,4.000000000000000000e+00
6.788594484059680667e+01,3.054911800998507676e+00,4.000000000000000000e+00
8.238512219470928244e+01,1.624203448997481871e+02,3.000000000000000000e+00
6.673467707166194884e+01,2.648115986333731087e+01,7.000000000000000000e+00
1.084913091695646017e+02,1.726804188730201872e+02,3.000000000000000000e+00
1.514040994436819574e+02,1.729897397620715793e+01,2.000000000000000000e+00
1.627999369344560137e+02,2.062302701775098868e+01,3.000000000000000000e+00
4.846277402023702052e+01,7.088828479537387750e+01,9.000000000000000000e+00
3.436411413885359423e+01,8.685983786599527079e+00,8.000000000000000000e+00
2.167799013373488748e+01,1.510177575702900867e+02,0.000000000000000000e+00
8.083162168292179217e+01,1.416655817074714605e+02,3.000000000000000000e+00
1.057769189443776270e+02,3.539527241172604199e+00,7.000000000000000000e+00
7.714812336129926962e+01,1.182561608365524535e+02,9.000000000000000000e+00
6.405237741949882491e+01,1.155204712928070165e+02,6.000000000000000000e+00
5.219415611576867775e+01,4.777471683565787686e+01,6.000000000000000000e+00
7.257748202124170689e+01,4.602236743344235492e+01,1.000000000000000000e+00
1.568940044811585039e+02,2.018371985612014186e+01,5.000000000000000000e+00
3.694049792185542458e+01,1.666895306833868915e+02,9.000000000000000000e+00
1.768297708934061063e+02,1.091066742167514576e+02,5.000000000000000000e+00
2.808047530108025924e+01,1.195351431858255253e+01,8.000000000000000000e+00
1.476182602436473985e+02,9.859735503354801267e+01,8.000000000000000000e+00
1.688564649746363671e+02,9.486258266560707852e+01,7.000000000000000000e+00
6.781361133029372468e+01,1.806727731856846475e+01,5.000000000000000000e+00
9.560998892790789228e+01,1.655536046601303042e+02,8.000000000000000000e+00
1.546255894580837342e+01,1.057171876298048403e+02,4.000000000000000000e+00
6.624836484264498893e+01,1.052991742056529318e+02,9.000000000000000000e+00
1.480967506340485045e+02,1.655758572739041199e+02,0.000000000000000000e+00
8.349089959706626018e+01,1.405964663954036098e+02,4.000000000000000000e+00
1.724659391251209399e+02,3.086048813672087476e+01,8.000000000000000000e+00
1.204181393910329660e+02,5.731647182547497721e+01,3.000000000000000000e+00
1.639862955127292423e+02,8.359005526021817900e+01,7.000000000000000000e+00
1.689289061653383328e+02,8.949998944412691060e+01,0.000000000000000000e+00
1.322785758210427218e+02,1.110194877909149547e+01,2.000000000000000000e+00
2.650804733289939819e+01,2.679538484962622746e+01,1.000000000000000000e+00
1.127163271997977461e+02,1.974821358123757253e+00,2.000000000000000000e+00
6.106496856985958033e+01,2.460228134881293016e+01,4.000000000000000000e+00
1.158901465726827524e+02,3.012770931114026851e+01,1.000000000000000000e+00
1.774461685368515873e+02,1.069549945116724672e+02,2.000000000000000000e+00
1.543943112859362543e+02,1.348714337087475883e+02,1.000000000000000000e+00
4.102512505983500546e+01,2.141129988754269675e+01,3.000000000000000000e+00
8.924051551499638890e+01,1.220298653860110107e+02,0.000000000000000000e+00
1.144165257378641058e+02,6.990043589023596837e+01,2.000000000000000000e+00
1.157862377382323871e+02,2.237208441145332927e+01,9.000000000000000000e+00
1.470610072279969245e+02,8.442809295127915448e+01,2.000000000000000000e+00
1.674981313111392183e+02,1.755032185186554159e+02,7.000000000000000000e+00
1.053502782359428664e+02,4.616788001254852247e+01,0.000000000000000000e+00
2.460263284081467461e+01,1.594202542408376360e+02,9.000000000000000000e+00
3.251869973887574616e+01,1.443740565613623694e+01,9.000000000000000000e+00
1.727914257330437806e+02,8.346857360450954388e-01,9.000000000000000000e+00
6.231167676068660910e+01,1.244561399226473384e+02,8.000000000000000000e+00
4.118051382076766487e+01,7.872589887369341000e+01,2.000000000000000000e+00
6.904700105893400064e+01,8.296702097310850377e+01,8.000000000000000000e+00
7.527326954601871023e+01,1.367403399823012080e+02,4.000000000000000000e+00
5.021148874627245817e+01,7.267776332316529420e+01,3.000000000000000000e+00
1.397717597224947781e+02,1.114110801889199251e+02,6.000000000000000000e+00
3.768692338182249024e+00,3.361541808346592575e+01,9.000000000000000000e+00
2.704246207932618162e+01,4.032639205512615632e+01,7.000000000000000000e+00
1.111514973054916027e+02,5.095523310071943257e+01,0.000000000000000000e+00
6.256374253693353182e+01,2.510631947587955892e+01,0.000000000000000000e+00
2.146738419497316386e+01,1.008867542944723539e+02,0.000000000000000000e+00
9.627316371865906319e+01,2.257472602410286200e+01,6.000000000000000000e+00
3.028809025701772129e+01,7.496267633518999673e+01,5.000000000000000000e+00
3.087421562280657383e+01,1.324410047869751565e+02,0.000000000000000000e+00
1.419288162854322195e+02,1.156858912809025242e+02,2.000000000000000000e+00
2.117676988049479458e+00,6.431897289550799712e+01,1.000000000000000000e+00
1.247050867049647849e+02,2.552105122836026041e+01,0.000000000000000000e+00
1.299639186659218240e+02,1.661694033753346673e+02,0.000000000000000000e+00
2.002290923214025042e+01,1.298654763169687669e+02,4.000000000000000000e+00
1.373283508399866548e+02,1.371414333550413005e+02,9.000000000000000000e+00
6.965000268822518592e+01,1.341258382874941049e+02,1.000000000000000000e+00
1.541313474872341658e+02,8.248212726238882908e+01,0.000000000000000000e+00
5.293277773777339235e+01,3.471120225018410110e+01,8.000000000000000000e+00
1.013621866031228507e+02,6.958356981186011581e+01,9.000000000000000000e+00
1.079861097738125864e+02,1.041437056032989119e+02,0.000000000000000000e+00
1.711254789182714831e+02,5.461384469368626426e+00,5.000000000000000000e+00
1.628661357488172001e+01,6.612117368158923369e+00,2.000000000000000000e+00
6.324864341165429948e+01,8.680612653866890582e+01,6.000000000000000000e+00
6.372307509182441265e+01,1.368412659931936162e+02,6.000000000000000000e+00
1.472420107647243981e+02,9.494496946760948219e+01,6.000000000000000000e+00
1.142661135169509237e+02,5.708341315283394835e+01,4.000000000000000000e+00
1.702888559608271919e+02,4.809142339773875818e+01,2.000000000000000000e+00
6.649209619597175447e+01,1.091644276275906655e+01,2.000000000000000000e+00
5.315282191504547171e+01,6.470567751730197870e+01,6.000000000000000000e+00
5.559875723079881027e+01,8.837110759940212290e+01,7.000000000000000000e+00
1.193733345546541074e+02,7.736129166324073481e+01,2.000000000000000000e+00
1.747602447419331213e+02,4.303048498853509329e+01,6.000000000000000000e+00
1.064020434165704216e+02,1.358745943305901847e+02,7.000000000000000000e+00
5.538811200075599572e+01,2.908097194140442099e+00,1.000000000000000000e+00
1.712879551094834198e+02,1.708712212485222182e+01,8.000000000000000000e+00
5.619489139251143683e+01,1.389248895744819663e+02,5.000000000000000000e+00
1.364171796712826108e+02,1.020179850862580935e+02,5.000000000000000000e+00
1.133069137404742435e+02,1.031265527853415591e+02,9.000000000000000000e+00
2.849337738686970667e+01,1.396642755353390726e+02,3.000000000000000000e+00
1.024342202948105296e+02,3.171209495860861338e+01,0.000000000000000000e+00
9.161315121100307124e+01,9.310782539531001589e+01,5.000000000000000000e+00
7.523935223093717184e+01,7.794074643266462488e+01,8.000000000000000000e+00
5.927039417341372740e+01,1.476270060180829446e+01,7.000000000000000000e+00
1.450110974834981619e+02,2.266274048632283922e+01,9.000000000000000000e+00
1.453807750981870583e+02,1.529734786395260642e+02,3.000000000000000000e+00
1.378663618850815737e+02,1.217624618786079083e+02,4.000000000000000000e+00
9.057191900278725427e+01,1.244184400925468879e+02,4.000000000000000000e+00
6.152126347812823326e+01,2.868464053789804780e+01,1.000000000000000000e+00
5.577055640876027809e+01,6.256766389957968499e+01,7.000000000000000000e+00
1.476707015573770434e+02,2.536899247338196162e+01,1.000000000000000000e+00
3.922660547584238344e+01,3.219133466928546028e+01,6.000000000000000000e+00
1.216732874815931922e+02,1.169467329127121928e+02,4.000000000000000000e+00
1.686777924685802077e+02,3.507854022234038638e+01,5.000000000000000000e+00
3.149646965379321628e+01,5.369798084283659279e+01,6.000000000000000000e+00
6.782624531222876385e+01,1.193841936575166756e+02,7.000000000000000000e+00
1.677997073136158335e+01,1.785453741300184447e+02,0.000000000000000000e+00
2.274137906009253385e+01,1.695517288907631155e+02,5.000000000000000000e+00
1.661628952709703810e+01,9.642507176673181846e+01,7.000000000000000000e+00
8.951609914575779214e+01,1.365302712767003470e+02,1.000000000000000000e+00
1.749859129410119181e+02,1.076967612373091754e+02,5.000000000000000000e+00
1.733390175954261849e+02,1.295130453706541687e+02,4.000000000000000000e+00
3.363874854897171218e+01,1.519916238461684941e+02,9.000000000000000000e+00
1.116160942079035294e+02,1.738504204407236102e+02,2.000000000000000000e+00
1.102758797627991640e+02,1.648891737874527621e+02,7.000000000000000000e+00
8.819849653869842143e+01,8.479611069505648402e+01,9.000000000000000000e+00
5.334325515809990748e+01,1.518717684387803786e+02,4.000000000000000000e+00
6.175316350084272443e+01,1.255280243025402029e+02,7.000000000000000000e+00
1.320331379168860622e+02,7.766618419178462318e+01,6.000000000000000000e+00
2.664422962411497053e+01,1.692152625101410877e+02,8.000000000000000000e+00
6.559345066074158126e+01,9.674031103446129976e+01,8.000000000000000000e+00
2.645404019686346331e+01,1.783301228451103952e+02,3.000000000000000000e+00
1.206103720590184309e+02,1.413614219759388213e+01,3.000000000000000000e+00
1.163367676469863881e+02,1.387326768207719283e+02,6.000000000000000000e+00
1.657889284695668835e+02,2.210951057794343910e+01,4.000000000000000000e+00
1.266884621450750501e+02,1.423560858286844280e+02,0.000000000000000000e+00
4.387956591130402728e+01,3.222159571801065425e+01,1.000000000000000000e+00
5.789993884094719334e+01,1.062623583621611800e+02,5.000000000000000000e+00
1.248039933009669795e+02,5.234948402914031362e+01,8.000000000000000000e+00
3.858041800299998414e+01,1.470003683909485801e+02,6.000000000000000000e+00
1.780463744004838134e+02,1.099973503341839347e+02,9.000000000000000000e+00
5.777437078801390413e+01,1.391087032544975273e+02,0.000000000000000000e+00
5.244211094285371644e+01,4.583247074891454886e+00,3.000000000000000000e+00
3.423741283181528416e+01,7.919768265241812344e+01,5.000000000000000000e+00
4.797387237226268297e+01,1.015445245409610209e+02,9.000000000000000000e+00
4.180369518025178621e+01,1.182384186675173936e+02,7.000000000000000000e+00
9.593963384756577284e+01,8.704221133395922294e+00,0.000000000000000000e+00
1.692229449045086653e+02,7.671781364636299827e+01,6.000000000000000000e+00
1.446935092949368880e+02,1.450899206755830448e+02,2.000000000000000000e+00
9.163731093555433915e+01,7.305312785644251505e+01,6.000000000000000000e+00
5.561733231426799051e+01,1.319689969004026580e+02,7.000000000000000000e+00
6.770905580747806596e+01,1.748124191171717428e+02,8.000000000000000000e+00
1.309528496117845862e+02,2.138638982029106295e-01,6.000000000000000000e+00
1.156916248698882299e+02,1.604041387744142924e+02,3.000000000000000000e+00
1.432577727621767139e+01,5.145996303660704818e-01,1.000000000000000000e+00
1.090042908505443080e+02,3.365228645955910736e+01,8.000000000000000000e+00
4.548517723182204264e+00,3.013366357290227171e+01,4.000000000000000000e+00
7.875429450301530210e+01,1.396361369997250961e+02,8.000000000000000000e+00
2.219558052327097641e+01,3.215331391055973853e+01,3.000000000000000000e+00
5.876320587652376304e+01,7.130401711093990968e+01,6.000000000000000000e+00
5.250530410399667147e+01,1.056665701696236113e+02,9.000000000000000000e+00
1.261032945293762992e+02,2.299845278842719765e+01,7.000000000000000000e+00
4.211391614095526847e+01,1.261450120684072829e+02,8.000000000000000000e+00
6.630246201326346522e+01,1.092856383072283535e+02,9.000000000000000000e+00
1.225446423642834226e+01,4.052466850257476949e+01,9.000000000000000000e+00
1.388991023014244064e+01,8.306706102330835506e+01,9.000000000000000000e+00
1.683798030831741812e+02,5.868631181969375632e+01,7.000000000000000000e+00
5.717299605964420550e+00,8.774822806832064259e+01,6.000000000000000000e+00
1.413883566139073480e+02,1.708277627109739569e+02,3.000000000000000000e+00
1.037207748462864458e+02,1.962484081722406870e+01,5.000000000000000000e+00
1.348638046433979412e+02,1.790640064190625225e+01,0.000000000000000000e+00
1.183481704793876332e+02,2.405915106993895947e+01,4.000000000000000000e+00
5.054328114515008252e+01,1.321652479512989373e+02,5.000000000000000000e+00
5.990399205399738491e+01,1.769275717355394590e+02,2.000000000000000000e+00
1.623823631868531265e+02,9.280267307559782353e+01,1.000000000000000000e+00
1.012829868410826464e+02,1.759049027949698143e+02,3.000000000000000000e+00
1.707469331178476466e+02,3.792128685541924682e+01,4.000000000000000000e+00
7.658108850456601147e+01,1.136576016731920760e+02,8.000000000000000000e+00
2.346748518638572989e+01,5.282497249300488562e+01,7.000000000000000000e+00
1.754868239152300475e+02,3.395984038830803087e+01,3.000000000000000000e+00
4.195877729260767097e+01,1.125653627046346088e+02,8.000000000000000000e+00
